# fs_hz,100.0
# duration_s,4500
# gyro_offset_counts_x,6
# gyro_offset_counts_y,-33
# gyro_offset_counts_z,6

t_s,accel_x,accel_y,accel_z,gyro_x_raw,gyro_y_raw,gyro_z_raw,gyro_x_corr,gyro_y_corr,gyro_z_corr
13.620052,-16617,-1,-5,-71,15,145,-77,48,139
13.630052,-16624,21,-44,-78,13,140,-84,46,134
13.640052,-16566,118,-64,-93,22,121,-99,55,115
13.650052,-16569,60,-30,-106,23,104,-112,56,98
13.660052,-16628,39,-38,-116,24,96,-122,57,90
13.670054,-16710,56,-64,-124,26,103,-130,59,97
13.680063,-16700,84,-87,-130,27,124,-136,60,118
13.690053,-16671,194,-89,-143,26,147,-149,59,141
13.700052,-16696,209,-100,-143,24,156,-149,57,150
13.710052,-16675,223,-103,-124,18,188,-130,51,182
13.720052,-16641,196,-127,-103,12,187,-109,45,181
13.730052,-16641,197,-151,-72,2,160,-78,35,154
13.740052,-16617,221,-200,-70,-2,138,-76,31,132
13.750052,-16604,195,-190,-66,-7,113,-72,26,107
13.760052,-16602,220,-199,-60,-14,70,-66,19,64
13.770052,-16617,217,-187,-65,-17,53,-71,16,47
13.780052,-16637,211,-175,-75,-21,30,-81,12,24
13.790052,-16638,229,-173,-81,-21,27,-87,12,21
13.800052,-16634,234,-158,-94,-20,28,-100,13,22
13.810052,-16622,240,-129,-117,-17,39,-123,16,33
13.820052,-16639,228,-95,-127,-15,46,-133,18,40
13.830052,-16650,198,-47,-129,-12,66,-135,21,60
13.840051,-16664,215,-26,-127,-12,75,-133,21,69
13.850051,-16658,219,-44,-124,-11,96,-130,22,90
13.860051,-16638,224,-32,-122,-11,107,-128,22,101
13.870056,-16647,265,-40,-117,-9,112,-123,24,106
13.880051,-16649,237,-75,-104,-11,115,-110,22,109
13.890051,-16649,255,-86,-93,-11,120,-99,22,114
13.900052,-16638,253,-94,-77,-9,132,-83,24,126
13.910050,-16628,269,-114,-75,-9,136,-81,24,130
13.920052,-16633,315,-146,-92,-8,140,-98,25,134
13.930051,-16642,294,-146,-103,-8,139,-109,25,133
13.940050,-16624,321,-176,-112,-8,138,-118,25,132
13.950051,-16636,386,-157,-140,-9,136,-146,24,130
13.960051,-16624,365,-129,-150,-7,137,-156,26,131
13.970052,-16607,394,-179,-152,-7,137,-158,26,131
13.980052,-16627,424,-203,-163,-6,133,-169,27,127
13.990051,-16620,442,-197,-180,-7,123,-186,26,117
14.000051,-16600,485,-177,-172,-9,114,-178,24,108
14.010053,-16618,490,-160,-157,-10,106,-163,23,100
14.020052,-16628,512,-156,-118,-15,87,-124,18,81
14.030052,-16610,528,-142,-107,-18,81,-113,15,75
14.040051,-16641,525,-148,-97,-20,71,-103,13,65
14.050051,-16607,500,-102,-94,-21,65,-100,12,59
14.060052,-16666,433,-136,-89,-22,63,-95,11,57
14.070054,-16686,372,-122,-84,-21,68,-90,12,62
14.080050,-16679,355,-101,-79,-21,76,-85,12,70
14.090052,-16579,327,-74,-59,-22,79,-65,11,73
14.100051,-16588,305,-91,-50,-22,76,-56,11,70
14.110052,-16591,307,-87,-43,-19,84,-49,14,78
14.120052,-16610,366,-98,-45,-17,91,-51,16,85
14.130051,-16626,377,-109,-47,-15,100,-53,18,94
14.140051,-16647,382,-82,-51,-10,113,-57,23,107
14.150051,-16652,387,-82,-47,-9,123,-53,24,117
14.160052,-16649,443,-119,-49,-5,143,-55,28,137
14.170052,-16655,456,-111,-58,-1,153,-64,32,147
14.180051,-16645,492,-122,-73,3,174,-79,36,168
14.190051,-16620,589,-139,-81,6,184,-87,39,178
14.200052,-16622,589,-139,-88,9,190,-94,42,184
14.210052,-16622,626,-151,-88,9,192,-94,42,186
14.220052,-16616,641,-160,-85,8,188,-91,41,182
14.230051,-16614,648,-178,-75,6,172,-81,39,166
14.240052,-16608,645,-177,-71,3,161,-77,36,155
14.250050,-16603,663,-178,-65,0,142,-71,33,136
14.260052,-16603,701,-182,-63,-3,133,-69,30,127
14.270056,-16623,717,-195,-60,-3,123,-66,30,117
14.280057,-16635,754,-195,-57,-9,99,-63,24,93
14.290051,-16611,778,-184,-54,-12,87,-60,21,81
14.300051,-16602,795,-178,-40,-19,57,-46,14,51
14.310053,-16583,808,-187,-29,-23,41,-35,10,35
14.320072,-16585,804,-194,-13,-27,23,-19,6,17
14.330052,-16593,799,-214,7,-36,-11,1,-3,-17
14.340052,-16599,769,-189,14,-40,-25,8,-7,-31
14.350052,-16605,743,-187,24,-44,-43,18,-11,-49
14.360051,-16610,733,-189,27,-46,-50,21,-13,-56
14.370051,-16619,730,-199,30,-47,-57,24,-14,-63
14.380052,-16614,688,-194,30,-46,-60,24,-13,-66
14.390051,-16618,674,-193,32,-47,-61,26,-14,-67
14.400051,-16646,625,-186,30,-46,-53,24,-13,-59
14.410051,-16671,623,-190,24,-43,-44,18,-10,-50
14.420049,-16752,606,-196,7,-38,-21,1,-5,-27
14.430051,-16773,596,-195,0,-36,-4,-6,-3,-10
14.440051,-16774,617,-190,-11,-33,30,-17,0,24
14.450051,-16723,656,-193,-15,-31,40,-21,2,34
14.460050,-16700,679,-197,-21,-29,49,-27,4,43
14.470055,-16655,696,-183,-27,-28,63,-33,5,57
14.480051,-16593,684,-178,-27,-28,62,-33,5,56
14.490051,-16585,698,-167,-22,-28,51,-28,5,45
14.500050,-16558,711,-187,-21,-29,44,-27,4,38
14.510051,-16547,714,-197,-19,-29,37,-25,4,31
14.520051,-16590,732,-190,-15,-30,22,-21,3,16
14.530051,-16575,734,-182,-11,-31,15,-17,2,9
14.540051,-16582,745,-184,-3,-34,3,-9,-1,-3
14.550050,-16584,745,-180,0,-35,-1,-6,-2,-7
14.560051,-16578,727,-176,0,-34,-10,-6,-1,-16
14.570051,-16589,721,-189,2,-35,-13,-4,-2,-19
14.580051,-16589,726,-198,5,-36,-18,-1,-3,-24
14.590051,-16579,724,-199,9,-38,-25,3,-5,-31
14.600051,-16579,712,-193,6,-39,-26,0,-6,-32
14.610052,-16620,694,-213,0,-38,-25,-6,-5,-31
14.620054,-16614,687,-191,-2,-39,-24,-8,-6,-30
14.630051,-16631,674,-198,-4,-38,-18,-10,-5,-24
14.640050,-16622,671,-182,-7,-38,-18,-13,-5,-24
14.650054,-16627,644,-192,-12,-38,-22,-18,-5,-28
14.660051,-16624,647,-192,-22,-41,-35,-28,-8,-41
14.670056,-16615,671,-188,-22,-42,-41,-28,-9,-47
14.680049,-16610,702,-195,-16,-43,-49,-22,-10,-55
14.690051,-16622,721,-192,-10,-41,-48,-16,-8,-54
14.700051,-16629,705,-181,1,-40,-45,-5,-7,-51
14.710051,-16634,675,-172,7,-39,-42,1,-6,-48
14.720051,-16630,673,-179,10,-40,-39,4,-7,-45
14.730051,-16629,640,-190,9,-40,-31,3,-7,-37
14.740051,-16632,640,-184,8,-40,-26,2,-7,-32
14.750051,-16635,636,-178,2,-37,-17,-4,-4,-23
14.760050,-16626,640,-183,0,-37,-12,-6,-4,-18
14.770051,-16635,650,-188,-2,-35,-9,-8,-2,-15
14.780050,-16634,652,-193,-6,-34,-3,-12,-1,-9
14.790052,-16638,646,-180,-8,-34,0,-14,-1,-6
14.800050,-16647,658,-179,-8,-33,7,-14,0,1
14.810051,-16648,676,-191,-9,-33,11,-15,0,5
14.820050,-16654,680,-201,-19,-33,18,-25,0,12
14.830069,-16604,689,-212,-24,-33,18,-30,0,12
14.840051,-16593,683,-200,-29,-32,16,-35,1,10
14.850051,-16576,676,-181,-28,-34,10,-34,-1,4
14.860049,-16588,664,-178,-26,-33,5,-32,0,-1
14.870054,-16618,686,-189,-24,-35,0,-30,-2,-6
14.880060,-16626,684,-201,-25,-34,-1,-31,-1,-7
14.890051,-16638,668,-189,-30,-33,0,-36,0,-6
14.900067,-16670,676,-195,-33,-32,0,-39,1,-6
14.910181,-16672,685,-202,-35,-32,2,-41,1,-4
14.920053,-16635,660,-190,-30,-32,0,-36,1,-6
14.930052,-16630,664,-201,-24,-33,0,-30,0,-6
14.940051,-16605,645,-168,-13,-36,-4,-19,-3,-10
14.950051,-16599,632,-163,-8,-37,-3,-14,-4,-9
14.960050,-16610,623,-160,-2,-34,1,-8,-1,-5
14.970051,-16616,620,-182,-2,-33,7,-8,0,1
14.980050,-16632,607,-170,-3,-32,13,-9,1,7
14.990050,-16656,658,-186,-7,-30,21,-13,3,15
15.000061,-16641,663,-176,-9,-29,24,-15,4,18
15.010052,-16655,670,-180,-18,-27,27,-24,6,21
15.020050,-16597,707,-196,-16,-26,27,-22,7,21
15.030051,-16603,706,-209,-14,-28,22,-20,5,16
15.040050,-16575,711,-192,-16,-29,16,-22,4,10
15.050061,-16578,718,-194,-19,-30,13,-25,3,7
15.060050,-16586,701,-193,-25,-30,8,-31,3,2
15.070052,-16596,736,-203,-23,-32,2,-29,1,-4
15.080050,-16602,724,-215,-21,-35,-12,-27,-2,-18
15.090062,-16616,708,-198,-18,-37,-17,-24,-4,-23
15.100050,-16620,701,-192,-14,-38,-22,-20,-5,-28
15.110049,-16609,677,-184,-6,-39,-31,-12,-6,-37
15.120064,-16619,656,-198,-1,-40,-34,-7,-7,-40
15.130064,-16614,599,-240,0,-41,-38,-6,-8,-44
15.140051,-16621,583,-260,-6,-42,-39,-12,-9,-45
15.150051,-16621,583,-256,-30,-41,-43,-36,-8,-49
15.160049,-16628,604,-245,-42,-40,-42,-48,-7,-48
15.170051,-16624,648,-216,-51,-39,-36,-57,-6,-42
15.180049,-16623,761,-142,-51,-37,-26,-57,-4,-32
15.190051,-16623,721,-117,-63,-36,-23,-69,-3,-29
15.200049,-16628,689,-130,-47,-35,-16,-53,-2,-22
15.210051,-16620,666,-137,-40,-35,-13,-46,-2,-19
15.220051,-16621,682,-153,-27,-35,-13,-33,-2,-19
15.230051,-16605,664,-180,-26,-34,-15,-32,-1,-21
15.240050,-16601,651,-169,-22,-35,-15,-28,-2,-21
15.250050,-16605,612,-163,-15,-35,-12,-21,-2,-18
15.260051,-16618,609,-171,-12,-34,-9,-18,-1,-15
15.270053,-16633,605,-171,-9,-32,-1,-15,1,-7
15.280051,-16701,633,-163,-8,-32,0,-14,1,-6
15.290050,-16720,641,-160,-6,-31,1,-12,2,-5
15.300050,-16709,641,-162,-5,-30,0,-11,3,-6
15.310050,-16679,659,-174,-5,-30,0,-11,3,-6
15.320050,-16661,649,-179,-5,-30,1,-11,3,-5
15.330050,-16634,660,-177,-4,-29,0,-10,4,-6
15.340050,-16641,681,-192,-2,-31,-3,-8,2,-9
15.350050,-16597,668,-184,-2,-31,0,-8,2,-6
15.360050,-16592,682,-182,0,-31,0,-6,2,-6
15.370050,-16569,652,-191,0,-33,-4,-6,0,-10
15.380110,-16607,653,-194,0,-33,-4,-6,0,-10
15.390138,-16639,645,-176,-4,-33,-2,-10,0,-8
15.400090,-16625,637,-170,-3,-34,-3,-9,-1,-9
15.410068,-16642,632,-175,-6,-34,1,-12,-1,-5
15.420080,-16580,638,-184,-7,-33,3,-13,0,-3
15.430087,-16594,641,-190,-8,-32,3,-14,1,-3
15.440080,-16572,668,-193,-11,-30,0,-17,3,-6
15.450073,-16560,680,-186,-12,-30,-2,-18,3,-8
15.460070,-16572,688,-193,-9,-32,-9,-15,1,-15
15.470081,-16572,672,-184,-5,-33,-16,-11,0,-22
15.480110,-16575,678,-193,4,-38,-31,-2,-5,-37
15.490126,-16594,654,-181,7,-39,-37,1,-6,-43
15.500082,-16613,640,-188,9,-40,-42,3,-7,-48
15.510123,-16625,624,-195,17,-42,-47,11,-9,-53
15.520051,-16625,609,-203,17,-42,-46,11,-9,-52
15.530050,-16633,596,-206,11,-42,-40,5,-9,-46
15.540050,-16630,602,-189,8,-42,-36,2,-9,-42
15.550050,-16621,591,-187,1,-41,-30,-5,-8,-36
15.560050,-16616,575,-194,-9,-39,-19,-15,-6,-25
15.570049,-16626,567,-182,-12,-37,-13,-18,-4,-19
15.580051,-16618,603,-186,-15,-35,-4,-21,-2,-10
15.590050,-16621,602,-183,-18,-34,-2,-24,-1,-8
15.600050,-16626,593,-174,-19,-32,3,-25,1,-3
15.610052,-16631,597,-169,-21,-31,7,-27,2,1
15.620050,-16630,598,-185,-22,-30,11,-28,3,5
15.630050,-16631,618,-184,-18,-28,16,-24,5,10
15.640050,-16622,630,-190,-16,-29,16,-22,4,10
15.650050,-16612,638,-188,-12,-30,11,-18,3,5
15.660050,-16609,653,-185,-9,-31,7,-15,2,1
15.670051,-16610,656,-188,1,-32,-5,-5,1,-11
15.680049,-16616,642,-196,6,-34,-10,0,-1,-16
15.690052,-16620,636,-202,10,-36,-15,4,-3,-21
15.700051,-16605,616,-193,3,-36,-17,-3,-3,-23
15.710050,-16607,616,-197,-1,-36,-15,-7,-3,-21
15.720050,-16626,614,-198,-5,-34,-11,-11,-1,-17
15.730050,-16634,610,-194,-6,-34,-10,-12,-1,-16
15.740050,-16630,611,-198,-7,-34,-10,-13,-1,-16
15.750049,-16634,608,-190,-8,-35,-13,-14,-2,-19
15.760050,-16622,611,-188,-7,-36,-14,-13,-3,-20
15.770050,-16618,617,-187,-7,-36,-16,-13,-3,-22
15.780050,-16620,625,-195,-8,-36,-16,-14,-3,-22
15.790050,-16612,619,-185,-9,-35,-14,-15,-2,-20
15.800050,-16622,618,-165,-6,-35,-13,-12,-2,-19
15.810049,-16639,605,-171,-3,-36,-14,-9,-3,-20
15.820050,-16646,594,-187,0,-39,-22,-6,-6,-28
15.830049,-16643,593,-196,0,-38,-24,-6,-5,-30
15.840050,-16620,600,-196,-7,-37,-19,-13,-4,-25
15.850049,-16612,596,-190,-9,-35,-13,-15,-2,-19
15.860050,-16613,606,-190,-16,-34,-4,-22,-1,-10
15.870050,-16627,688,-245,-27,-33,-2,-33,0,-8
15.880049,-16624,590,-164,-39,-32,-2,-45,1,-8
15.890050,-16634,649,-195,-39,-31,-1,-45,2,-7
15.900049,-16630,640,-192,-54,-31,-2,-60,2,-8
15.910049,-16624,585,-170,-43,-32,-14,-49,1,-20
15.920050,-16620,607,-181,-36,-33,-20,-42,0,-26
15.930050,-16620,611,-186,-18,-37,-31,-24,-4,-37
15.940049,-16615,630,-196,-14,-38,-37,-20,-5,-43
15.950049,-16614,637,-193,-12,-40,-42,-18,-7,-48
15.960049,-16617,620,-193,-11,-40,-46,-17,-7,-52
15.970049,-16633,623,-196,-10,-42,-46,-16,-9,-52
15.980050,-16629,608,-194,-9,-41,-46,-15,-8,-52
15.990050,-16626,567,-187,-9,-41,-46,-15,-8,-52
16.000050,-16630,561,-182,-7,-41,-45,-13,-8,-51
16.010050,-16622,515,-191,-6,-37,-33,-12,-4,-39
16.020049,-16625,484,-212,-9,-36,-30,-15,-3,-36
16.030049,-16631,503,-207,-15,-35,-25,-21,-2,-31
16.040050,-16630,529,-202,-15,-35,-22,-21,-2,-28
16.050052,-16618,556,-188,-13,-35,-20,-19,-2,-26
16.060050,-16615,579,-168,-10,-35,-20,-16,-2,-26
16.070050,-16621,581,-177,-7,-35,-20,-13,-2,-26
16.080048,-16624,555,-196,-3,-37,-23,-9,-4,-29
16.090050,-16628,542,-194,-3,-38,-23,-9,-5,-29
16.100049,-16634,552,-186,-4,-38,-21,-10,-5,-27
16.110050,-16635,548,-185,-6,-38,-21,-12,-5,-27
16.120049,-16646,548,-173,-7,-37,-20,-13,-4,-26
16.130049,-16640,580,-167,-6,-37,-19,-12,-4,-25
16.140049,-16637,566,-153,-4,-38,-19,-10,-5,-25
16.150050,-16621,567,-139,0,-37,-16,-6,-4,-22
16.160050,-16624,559,-146,1,-38,-14,-5,-5,-20
16.170049,-16638,545,-171,2,-37,-13,-4,-4,-19
16.180050,-16636,530,-178,1,-37,-12,-5,-4,-18
16.190049,-16631,532,-179,-3,-37,-7,-9,-4,-13
16.200049,-16623,548,-157,-7,-34,-4,-13,-1,-10
16.210050,-16633,544,-156,-11,-33,0,-17,0,-6
16.220050,-16635,532,-163,-14,-32,6,-20,1,0
16.230050,-16626,552,-162,-14,-31,8,-20,2,2
16.240049,-16625,545,-172,-12,-32,9,-18,1,3
16.250050,-16616,529,-159,-11,-31,10,-17,2,4
16.260050,-16620,538,-166,-8,-31,10,-14,2,4
16.270055,-16623,550,-174,-3,-31,11,-9,2,5
16.280050,-16625,562,-179,-2,-31,11,-8,2,5
16.290049,-16623,577,-179,-2,-30,11,-8,3,5
16.300050,-16615,575,-178,-4,-30,12,-10,3,6
16.310050,-16605,573,-169,-8,-30,7,-14,3,1
16.320050,-16613,575,-171,-8,-32,5,-14,1,-1
16.330050,-16627,575,-176,-7,-32,0,-13,1,-6
16.340048,-16621,571,-177,-6,-34,-11,-12,-1,-17
16.350050,-16625,577,-166,-3,-36,-16,-9,-3,-22
16.360050,-16626,556,-150,2,-38,-25,-4,-5,-31
16.370049,-16627,545,-160,4,-38,-25,-2,-5,-31
16.380050,-16625,529,-158,2,-37,-18,-4,-4,-24
16.390049,-16624,529,-159,4,-36,-14,-2,-3,-20
16.400050,-16636,516,-153,4,-37,-13,-2,-4,-19
16.410048,-16650,527,-155,3,-37,-12,-3,-4,-18
16.420049,-16647,534,-173,3,-37,-11,-3,-4,-17
16.430068,-16616,516,-161,3,-37,-13,-3,-4,-19
16.440049,-16623,503,-149,4,-38,-11,-2,-5,-17
16.450049,-16632,504,-139,6,-37,-7,0,-4,-13
16.460050,-16623,511,-133,8,-37,-7,2,-4,-13
16.470052,-16628,515,-129,12,-37,-7,6,-4,-13
16.480048,-16648,526,-150,20,-38,-10,14,-5,-16
16.490049,-16674,536,-167,25,-38,-12,19,-5,-18
16.500050,-16696,531,-157,20,-37,-16,14,-4,-22
16.510050,-16593,527,-148,15,-38,-18,9,-5,-24
16.520050,-16590,513,-151,13,-38,-18,7,-5,-24
16.530050,-16602,537,-157,7,-37,-17,1,-4,-23
16.540049,-16604,555,-154,4,-37,-16,-2,-4,-22
16.550050,-16637,537,-145,0,-37,-17,-6,-4,-23
16.560049,-16654,549,-152,0,-37,-16,-6,-4,-22
16.570050,-16669,543,-154,-4,-35,-6,-10,-2,-12
16.580049,-16691,516,-151,-6,-34,1,-12,-1,-5
16.590049,-16711,520,-151,-7,-33,10,-13,0,4
16.600051,-16650,558,-148,-13,-31,29,-19,2,23
16.610049,-16598,524,-146,-17,-26,40,-23,7,34
16.620049,-16629,552,-150,-11,-27,38,-17,6,32
16.630049,-16621,531,-151,-13,-27,39,-19,6,33
16.640048,-16612,501,-143,-12,-29,28,-18,4,22
16.650048,-16621,521,-125,-10,-30,23,-16,3,17
16.660049,-16610,531,-134,-7,-31,17,-13,2,11
16.670048,-16593,545,-140,1,-33,6,-5,0,0
16.680048,-16588,549,-133,7,-33,1,1,0,-5
16.690048,-16605,541,-124,15,-35,-5,9,-2,-11
16.700048,-16612,551,-122,16,-35,-8,10,-2,-14
16.710048,-16612,542,-139,12,-35,-12,6,-2,-18
16.720049,-16630,540,-149,-1,-35,-12,-7,-2,-18
16.730049,-16628,531,-159,-8,-36,-13,-14,-3,-19
16.740066,-16614,545,-157,-17,-35,-9,-23,-2,-15
16.750050,-16623,543,-128,-16,-34,-5,-22,-1,-11
16.760048,-16626,562,-129,-12,-33,-3,-18,0,-9
16.770049,-16613,567,-134,-9,-33,-3,-15,0,-9
16.780049,-16617,559,-124,-7,-32,-1,-13,1,-7
16.790050,-16618,547,-133,-2,-31,0,-8,2,-6
16.800049,-16623,543,-138,0,-32,-3,-6,1,-9
16.810063,-16626,548,-143,0,-34,-13,-6,-1,-19
16.820068,-16613,542,-153,-1,-34,-18,-7,-1,-24
16.830050,-16596,532,-158,-3,-36,-20,-9,-3,-26
16.840049,-16603,525,-145,-6,-36,-19,-12,-3,-25
16.850049,-16610,538,-144,-6,-36,-18,-12,-3,-24
16.860049,-16597,550,-142,-7,-36,-15,-13,-3,-21
16.870050,-16613,546,-144,-8,-36,-13,-14,-3,-19
16.880049,-16621,548,-142,-7,-37,-14,-13,-4,-20
16.890049,-16621,531,-134,-9,-36,-11,-15,-3,-17
16.900049,-16619,533,-122,-10,-34,-8,-16,-1,-14
16.910049,-16616,531,-119,-11,-34,-8,-17,-1,-14
16.920049,-16612,519,-127,-10,-35,-6,-16,-2,-12
16.930049,-16608,526,-131,-7,-35,-4,-13,-2,-10
16.940049,-16602,524,-131,-6,-35,-4,-12,-2,-10
16.950048,-16601,513,-132,-5,-33,0,-11,0,-6
16.960049,-16602,495,-118,-5,-32,1,-11,1,-5
16.970049,-16608,497,-125,-2,-32,4,-8,1,-2
16.980048,-16619,517,-147,-1,-32,8,-7,1,2
16.990049,-16621,516,-146,1,-32,11,-5,1,5
17.000048,-16623,555,-150,0,-30,11,-6,3,5
17.010049,-16630,567,-150,-2,-29,11,-8,4,5
17.020064,-16636,574,-148,-1,-29,15,-7,4,9
17.030050,-16612,547,-161,-3,-29,14,-9,4,8
17.040049,-16597,543,-150,-3,-31,8,-9,2,2
17.050048,-16608,532,-136,0,-34,-5,-6,-1,-11
17.060133,-16624,536,-141,0,-34,-10,-6,-1,-16
17.070077,-16633,534,-144,2,-37,-18,-4,-4,-24
17.080072,-16653,534,-146,3,-37,-21,-3,-4,-27
17.090076,-16659,533,-141,4,-37,-27,-2,-4,-33
17.100076,-16615,521,-136,1,-37,-27,-5,-4,-33
17.110076,-16613,523,-140,-3,-36,-22,-9,-3,-28
17.120077,-16621,528,-147,-12,-36,-15,-18,-3,-21
17.130075,-16625,526,-149,-15,-36,-12,-21,-3,-18
17.140076,-16626,518,-139,-22,-35,-8,-28,-2,-14
17.150076,-16630,527,-151,-21,-34,-5,-27,-1,-11
17.160103,-16617,540,-160,-25,-33,-2,-31,0,-8
17.170076,-16621,538,-154,-25,-33,-1,-31,0,-7
17.180076,-16615,537,-152,-23,-34,0,-29,-1,-6
17.190075,-16625,534,-145,-18,-34,-2,-24,-1,-8
17.200076,-16625,537,-141,-13,-35,-3,-19,-2,-9
17.210076,-16615,523,-130,-4,-36,-6,-10,-3,-12
17.220076,-16619,519,-131,0,-37,-9,-6,-4,-15
17.230072,-16632,509,-127,7,-37,-16,1,-4,-22
17.240076,-16639,512,-125,11,-38,-19,5,-5,-25
17.250076,-16627,507,-119,13,-38,-23,7,-5,-29
17.260075,-16645,487,-125,9,-37,-21,3,-4,-27
17.270074,-16651,489,-136,7,-36,-18,1,-3,-24
17.280075,-16641,476,-138,2,-35,-12,-4,-2,-18
17.290072,-16635,473,-133,1,-34,-9,-5,-1,-15
17.300072,-16630,473,-133,-1,-33,-7,-7,0,-13
17.310076,-16630,479,-143,-4,-34,-12,-10,-1,-18
17.320076,-16616,471,-133,-9,-35,-16,-15,-2,-22
17.330076,-16621,513,-142,-14,-36,-19,-20,-3,-25
17.340075,-16625,506,-130,-16,-36,-15,-22,-3,-21
17.350075,-16621,522,-125,-16,-35,-8,-22,-2,-14
17.360076,-16604,542,-139,-17,-35,-6,-23,-2,-12
17.370076,-16620,546,-148,-18,-34,-4,-24,-1,-10
17.380075,-16618,542,-143,-11,-36,-9,-17,-3,-15
17.390075,-16620,533,-144,-6,-36,-11,-12,-3,-17
17.400078,-16627,512,-144,-4,-35,-13,-10,-2,-19
17.410075,-16636,515,-150,-6,-34,-12,-12,-1,-18
17.420076,-16632,511,-145,-9,-35,-11,-15,-2,-17
17.430075,-16616,492,-139,-11,-35,-11,-17,-2,-17
17.440075,-16630,490,-140,-10,-34,-9,-16,-1,-15
17.450074,-16630,502,-132,-7,-34,-5,-13,-1,-11
17.460077,-16619,517,-137,-5,-34,-8,-11,-1,-14
17.470077,-16621,504,-130,-3,-36,-14,-9,-3,-20
17.480074,-16631,509,-139,-2,-35,-16,-8,-2,-22
17.490076,-16637,502,-147,1,-37,-22,-5,-4,-28
17.500073,-16627,491,-125,4,-38,-25,-2,-5,-31
17.510076,-16622,490,-130,5,-38,-29,-1,-5,-35
17.520075,-16629,504,-151,3,-40,-38,-3,-7,-44
17.530076,-16623,490,-152,0,-39,-41,-6,-6,-47
17.540076,-16627,488,-144,-5,-40,-38,-11,-7,-44
17.550076,-16630,514,-137,-6,-40,-35,-12,-7,-41
17.560073,-16624,490,-137,-9,-39,-32,-15,-6,-38
17.570133,-16604,491,-125,-6,-38,-30,-12,-5,-36
17.580077,-16613,511,-169,-2,-39,-32,-8,-6,-38
17.590076,-16615,440,-134,0,-39,-33,-6,-6,-39
17.600077,-16610,458,-141,0,-38,-28,-6,-5,-34
17.610076,-16609,447,-142,-3,-40,-26,-9,-7,-32
17.620073,-16630,457,-134,-5,-39,-24,-11,-6,-30
17.630076,-16634,449,-139,-6,-38,-19,-12,-5,-25
17.640087,-16636,450,-131,-7,-37,-16,-13,-4,-22
17.650078,-16630,448,-128,-7,-37,-14,-13,-4,-20
17.660076,-16627,470,-145,-1,-37,-12,-7,-4,-18
17.670075,-16618,414,-119,-2,-36,-9,-8,-3,-15
17.680073,-16618,439,-137,0,-33,-2,-6,0,-8
17.690076,-16619,466,-144,-1,-33,-2,-7,0,-8
17.700076,-16619,456,-125,-1,-34,-2,-7,-1,-8
17.710076,-16624,465,-131,0,-35,1,-6,-2,-5
17.720076,-16623,455,-133,-2,-35,1,-8,-2,-5
17.730076,-16625,448,-127,-4,-34,-3,-10,-1,-9
17.740076,-16616,463,-116,-4,-34,-3,-10,-1,-9
17.750075,-16609,455,-111,0,-34,0,-6,-1,-6
17.760077,-16620,459,-124,1,-33,-2,-5,0,-8
17.770076,-16623,448,-125,1,-34,-7,-5,-1,-13
17.780076,-16625,430,-128,0,-34,-8,-6,-1,-14
17.790077,-16626,416,-131,1,-34,-7,-5,-1,-13
17.800075,-16615,425,-126,1,-35,-9,-5,-2,-15
17.810075,-16621,526,-166,-2,-36,-10,-8,-3,-16
17.820075,-16625,463,-128,-7,-35,-4,-13,-2,-10
17.830075,-16621,442,-124,1,-36,-2,-5,-3,-8
17.840076,-16639,436,-138,4,-35,-3,-2,-2,-9
17.850076,-16620,442,-125,7,-34,-5,1,-1,-11
17.860075,-16617,448,-135,4,-33,-7,-2,0,-13
17.870073,-16630,478,-136,-1,-33,-8,-7,0,-14
17.880072,-16630,477,-131,-1,-33,-6,-7,0,-12
17.890076,-16617,472,-129,0,-33,-4,-6,0,-10
17.900075,-16613,489,-117,0,-34,-8,-6,-1,-14
17.910076,-16621,473,-118,-2,-35,-9,-8,-2,-15
17.920076,-16628,484,-130,-1,-36,-11,-7,-3,-17
17.930076,-16634,470,-132,0,-37,-18,-6,-4,-24
17.940075,-16632,456,-133,4,-40,-28,-2,-7,-34
17.950076,-16647,430,-143,6,-37,-32,0,-4,-38
17.960075,-16645,410,-115,5,-40,-37,-1,-7,-43
17.970076,-16615,407,-138,0,-44,-52,-6,-11,-58
17.980076,-16610,378,-147,-3,-42,-44,-9,-9,-50
17.990075,-16605,323,-188,-13,-39,-30,-19,-6,-36
18.000076,-16605,292,-212,-19,-39,-28,-25,-6,-34
18.010075,-16607,282,-223,-33,-37,-29,-39,-4,-35
18.020076,-16629,372,-219,-37,-37,-30,-43,-4,-36
18.030077,-16628,418,-193,-38,-37,-30,-44,-4,-36
18.040075,-16610,472,-102,-35,-36,-30,-41,-3,-36
18.050076,-16616,503,-57,-29,-35,-29,-35,-2,-35
18.060076,-16614,508,-41,-14,-35,-23,-20,-2,-29
18.070073,-16626,471,-53,-8,-35,-20,-14,-2,-26
18.080072,-16626,470,-75,-3,-35,-18,-9,-2,-24
18.090072,-16613,486,-108,5,-37,-24,-1,-4,-30
18.100075,-16612,459,-113,9,-38,-28,3,-5,-34
18.110075,-16616,419,-118,18,-40,-34,12,-7,-40
18.120076,-16626,408,-121,21,-40,-34,15,-7,-40
18.130076,-16634,401,-133,24,-40,-38,18,-7,-44
18.140074,-16661,402,-134,25,-42,-43,19,-9,-49
18.150075,-16660,374,-123,27,-44,-46,21,-11,-52
