# fs_hz,100.0
# duration_s,4500
# gyro_offset_counts_x,1093
# gyro_offset_counts_y,-320
# gyro_offset_counts_z,-19

t_s,accel_x,accel_y,accel_z,gyro_x_raw,gyro_y_raw,gyro_z_raw,gyro_x_corr,gyro_y_corr,gyro_z_corr
9.000083,2409,16275,761,949,-303,-201,-144,17,-182
9.010095,2481,16271,592,943,-235,-254,-150,85,-235
9.020083,2468,16265,562,941,-189,-281,-152,131,-262
9.030094,2390,16259,582,939,-140,-322,-154,180,-303
9.040100,2230,16323,624,938,-148,-328,-155,172,-309
9.050082,2156,16360,591,933,-171,-321,-160,149,-302
9.060074,2066,16459,414,915,-258,-256,-178,62,-237
9.070078,2055,16469,300,900,-303,-207,-193,17,-188
9.080078,2091,16459,194,869,-353,-146,-224,-33,-127
9.090078,2213,16465,-9,858,-338,-128,-235,-18,-109
9.100077,2198,16481,-100,851,-308,-115,-242,12,-96
9.110077,2103,16508,-157,832,-254,-85,-261,66,-66
9.120077,2010,16496,-141,818,-254,-71,-275,66,-52
9.130077,2012,16423,-148,795,-299,-33,-298,21,-14
9.140077,2064,16392,-177,792,-315,-16,-301,5,3
9.150193,2120,16366,-262,791,-319,-24,-302,1,-5
9.160083,2175,16299,-426,790,-316,-54,-303,4,-35
9.170084,2252,16276,-497,789,-304,-98,-304,16,-79
9.180084,2256,16296,-549,789,-257,-169,-304,63,-150
9.190084,2131,16218,-557,791,-253,-177,-302,67,-158
9.200084,1877,15888,-676,827,-337,-162,-266,-17,-143
9.210083,1876,15745,-835,865,-404,-159,-228,-84,-140
9.220081,1930,15740,-988,956,-475,-170,-137,-155,-151
9.230081,2065,15766,-1318,995,-459,-178,-98,-139,-159
9.240097,1980,15820,-1446,1037,-438,-195,-56,-118,-176
9.250257,1875,15890,-1625,1122,-371,-221,29,-51,-202
9.260071,1965,15926,-1625,1162,-337,-231,69,-17,-212
9.270071,1658,15715,-1794,1256,-290,-248,163,30,-229
9.280071,1669,15830,-1813,1307,-285,-240,214,35,-221
9.290073,1660,15752,-1924,1379,-306,-223,286,14,-204
9.300071,2533,17508,-2845,1117,-223,-222,24,97,-203
9.310071,2185,17821,-2889,883,-40,-139,-210,280,-120
9.320073,1920,18114,-2467,547,287,9,-546,607,28
9.330070,1834,18387,-2113,448,387,110,-645,707,129
9.340072,1576,18383,-2095,280,435,412,-813,755,431
9.350072,1611,18010,-1913,196,416,589,-897,736,608
9.360083,1797,17578,-1978,178,377,705,-915,697,724
9.370083,2104,16542,-2042,142,381,799,-951,701,818
9.380164,2171,16133,-1996,136,419,748,-957,739,767
9.390079,2285,16241,-1902,129,478,526,-964,798,545
9.400082,2145,16325,-1808,116,467,475,-977,787,494
9.410083,1985,16319,-1715,61,282,442,-1032,602,461
9.420080,2113,16201,-1815,32,189,416,-1061,509,435
9.430080,2233,16044,-1894,8,137,364,-1085,457,383
9.440085,2480,15944,-1760,-7,112,213,-1100,432,232
9.450083,2429,16056,-1774,-15,88,164,-1108,408,183
9.460083,2280,16124,-1805,-82,7,126,-1175,327,145
9.470084,2343,16061,-1801,-100,-26,104,-1193,294,123
9.480083,2465,16032,-1733,-69,-65,17,-1162,255,36
9.490084,2491,16225,-1795,-51,-66,-20,-1144,254,-1
9.500082,2541,16404,-1810,-40,-64,-40,-1133,256,-21
9.510083,2408,16453,-1791,-39,-78,-35,-1132,242,-16
9.520084,2351,16430,-1789,-37,-81,-27,-1130,239,-8
9.530083,2342,16356,-1781,-30,-80,-12,-1123,240,7
9.540083,2385,16309,-1798,-24,-74,-6,-1117,246,13
9.550083,2408,16268,-1820,-11,-37,-6,-1104,283,13
9.560102,2382,16257,-1788,-3,-20,-8,-1096,300,11
9.570142,2374,16272,-1786,0,-12,-5,-1093,308,14
9.580155,2365,16238,-1789,4,-8,-1,-1089,312,18
9.590110,2369,16249,-1774,5,-3,0,-1088,317,19
9.600097,2360,16258,-1778,7,0,2,-1086,320,21
9.610086,2336,16255,-1785,8,1,3,-1085,321,22
9.620128,2348,16242,-1785,9,1,0,-1084,321,19
9.630102,2413,16247,-1751,5,-5,-1,-1088,315,18
9.640102,2423,16270,-1763,1,-14,-3,-1092,306,16
9.650097,2368,16250,-1772,-5,-29,7,-1098,291,26
9.660079,2339,16271,-1816,-4,-34,8,-1097,286,27
9.670075,2340,16290,-1817,-1,-30,23,-1094,290,42
9.680078,2297,16276,-1807,0,-30,32,-1093,290,51
9.690083,2320,16273,-1811,2,-32,37,-1091,288,56
9.700144,2401,16257,-1834,5,-23,41,-1088,297,60
9.710115,2463,16240,-1841,6,-21,41,-1087,299,60
9.720079,2505,16224,-1854,9,-5,35,-1084,315,54
9.730111,2493,16226,-1834,11,0,28,-1082,320,47
9.740080,2456,16235,-1800,10,-2,22,-1083,318,41
9.750055,2463,16233,-1809,4,-17,17,-1089,303,36
9.760053,2426,16243,-1825,3,-21,16,-1090,299,35
9.770056,2376,16262,-1817,1,-25,23,-1092,295,42
9.780057,2380,16271,-1833,-2,-32,27,-1095,288,46
9.790056,2365,16256,-1813,-6,-38,35,-1099,282,54
9.800054,2373,16261,-1804,-6,-41,39,-1099,279,58
9.810055,2384,16249,-1793,-8,-46,44,-1101,274,63
9.820056,2421,16238,-1824,-4,-46,49,-1097,274,68
9.830053,2418,16229,-1805,-2,-45,51,-1095,275,70
9.840053,2416,16246,-1803,-1,-50,55,-1094,270,74
9.850055,2435,16233,-1798,-2,-52,57,-1095,268,76
9.860055,2431,16238,-1811,-1,-47,62,-1094,273,81
9.870055,2448,16235,-1832,0,-43,63,-1093,277,82
9.880066,2450,16231,-1818,2,-38,65,-1091,282,84
9.890055,2450,16228,-1789,4,-36,68,-1089,284,87
9.900056,2454,16239,-1800,5,-38,70,-1088,282,89
9.910054,2435,16235,-1826,4,-35,77,-1089,285,96
9.920055,2430,16258,-1849,6,-26,81,-1087,294,100
9.930055,2393,16274,-1864,11,-3,101,-1082,317,120
9.940055,2452,16307,-1769,12,-2,116,-1081,318,135
9.950070,2462,16276,-1734,18,-4,125,-1075,316,144
9.960095,2506,16185,-1781,38,10,127,-1055,330,146
9.970059,2484,16156,-1795,47,11,127,-1046,331,146
9.980055,2436,16190,-1838,56,3,136,-1037,323,155
9.990053,2457,16239,-1873,53,0,142,-1040,320,161
10.000059,2452,16235,-1854,52,0,150,-1041,320,169
10.010056,2492,16209,-1847,51,15,145,-1042,335,164
10.020059,2539,16195,-1847,53,24,135,-1040,344,154
10.030053,2669,16176,-1817,56,42,112,-1037,362,131
10.040055,2733,16172,-1816,53,47,99,-1040,367,118
10.050060,2732,16161,-1819,47,44,76,-1046,364,95
10.060055,2728,16168,-1855,44,38,71,-1049,358,90
10.070055,2737,16164,-1868,40,31,68,-1053,351,87
10.080055,2726,16199,-1919,30,18,70,-1063,338,89
10.090055,2741,16195,-1921,26,17,71,-1067,337,90
10.100055,2792,16193,-1878,20,9,71,-1073,329,90
10.110055,2818,16174,-1879,16,-1,72,-1077,319,91
10.120071,2837,16165,-1889,11,-19,66,-1082,301,85
10.130084,2855,16147,-1892,10,-22,59,-1083,298,78
10.140059,2835,16161,-1870,9,-23,53,-1084,297,72
10.150055,2717,16181,-1855,7,-40,46,-1086,280,65
10.160059,2684,16183,-1869,5,-52,49,-1088,268,68
10.170054,2679,16160,-1855,0,-69,48,-1093,251,67
10.180057,2670,16154,-1860,-1,-71,45,-1094,249,64
10.190055,2681,16158,-1863,-4,-67,39,-1097,253,58
10.200056,2693,16151,-1866,-3,-61,35,-1096,259,54
10.210055,2693,16147,-1880,-2,-55,32,-1095,265,51
10.220056,2650,16176,-1886,0,-40,29,-1093,280,48
10.230053,2632,16165,-1884,0,-36,24,-1093,284,43
10.240057,2641,16168,-1881,0,-23,12,-1093,297,31
10.250055,2655,16193,-1869,0,-19,12,-1093,301,31
10.260057,2680,16196,-1856,-3,-18,11,-1096,302,30
10.270055,2696,16186,-1869,-12,-21,7,-1105,299,26
10.280056,2724,16183,-1891,-18,-22,1,-1111,298,20
10.290055,2685,16195,-1875,-20,-15,5,-1113,305,24
10.300055,2657,16241,-1891,-14,-12,19,-1107,308,38
10.310054,2733,16198,-1889,-11,-27,35,-1104,293,54
10.320056,2907,16138,-1897,-10,-35,32,-1103,285,51
10.330055,2934,16122,-1902,-9,-38,26,-1102,282,45
10.340055,2884,16132,-1872,-6,-42,10,-1099,278,29
10.350069,2842,16166,-1872,-6,-48,6,-1099,272,25
10.360058,2807,16179,-1898,-7,-55,2,-1100,265,21
10.370055,2797,16176,-1909,-9,-54,0,-1102,266,19
10.380056,2782,16162,-1921,-11,-47,-2,-1104,273,17
10.390054,2772,16165,-1885,-11,-46,-5,-1104,274,14
10.400058,2786,16162,-1887,-12,-49,-7,-1105,271,12
10.410056,2785,16186,-1894,-13,-50,-13,-1106,270,6
10.420056,2754,16190,-1897,-14,-48,-15,-1107,272,4
10.430054,2701,16202,-1879,-16,-45,-11,-1109,275,8
10.440056,2675,16203,-1869,-15,-43,-6,-1108,277,13
10.450054,2646,16206,-1865,-13,-35,7,-1106,285,26
10.460056,2641,16215,-1865,-11,-33,16,-1104,287,35
10.470055,2644,16204,-1859,-10,-32,23,-1103,288,42
10.480055,2697,16177,-1835,-6,-38,34,-1099,282,53
10.490054,2716,16175,-1828,-5,-41,36,-1098,279,55
10.500056,2726,16185,-1837,-1,-50,40,-1094,270,59
10.510055,2734,16185,-1878,-1,-53,42,-1094,267,61
10.520056,2722,16178,-1884,-1,-54,43,-1094,266,62
10.530055,2722,16178,-1880,0,-53,49,-1093,267,68
10.540056,2734,16174,-1871,-1,-53,50,-1094,267,69
10.550055,2782,16164,-1867,0,-55,51,-1093,265,70
10.560054,2796,16162,-1863,0,-55,50,-1093,265,69
10.570055,2810,16163,-1877,-1,-53,41,-1094,267,60
10.580055,2819,16156,-1894,-2,-50,36,-1095,270,55
10.590054,2821,16173,-1880,-2,-52,27,-1095,268,46
10.600056,2811,16170,-1881,-5,-56,24,-1098,264,43
10.610055,2808,16177,-1887,-6,-58,25,-1099,262,44
10.620055,2823,16175,-1884,-7,-58,27,-1100,262,46
10.630053,2842,16165,-1892,-6,-56,26,-1099,264,45
10.640056,2858,16165,-1892,-4,-43,21,-1097,277,40
10.650055,2863,16157,-1890,-4,-35,17,-1097,285,36
10.660055,2853,16160,-1883,-4,-33,12,-1097,287,31
10.670054,2865,16154,-1885,-6,-33,4,-1099,287,23
10.680055,2869,16150,-1877,-6,-33,-1,-1099,287,18
10.690055,2874,16137,-1871,-6,-34,-16,-1099,286,3
10.700055,2855,16139,-1871,-6,-36,-23,-1099,284,-4
10.710055,2857,16136,-1874,-7,-38,-28,-1100,282,-9
10.720055,2835,16159,-1896,-8,-38,-36,-1101,282,-17
10.730054,2796,16172,-1894,-9,-39,-38,-1102,281,-19
10.740072,2739,16181,-1874,-12,-48,-33,-1105,272,-14
10.750056,2739,16178,-1872,-13,-51,-29,-1106,269,-10
10.760058,2735,16176,-1877,-12,-49,-22,-1105,271,-3
10.770055,2736,16157,-1860,-10,-46,-19,-1103,274,0
10.780055,2742,16146,-1869,-10,-43,-17,-1103,277,2
10.790054,2748,16155,-1875,-6,-36,-12,-1099,284,7
10.800056,2739,16158,-1884,-6,-34,-9,-1099,286,10
10.810054,2703,16165,-1891,-7,-36,1,-1100,284,20
10.820056,2695,16163,-1881,-7,-35,7,-1100,285,26
10.830052,2699,16159,-1867,-5,-38,14,-1098,282,33
10.840055,2731,16153,-1852,-6,-45,15,-1099,275,34
10.850055,2759,16159,-1864,-5,-50,15,-1098,270,34
10.860055,2832,16152,-1894,-7,-50,11,-1100,270,30
10.870054,2834,16150,-1888,-7,-47,9,-1100,273,28
10.880056,2788,16163,-1872,-5,-43,5,-1098,277,24
10.890054,2778,16159,-1864,-5,-43,5,-1098,277,24
10.900055,2770,16171,-1878,-4,-41,4,-1097,279,23
10.910054,2793,16169,-1885,-4,-41,3,-1097,279,22
10.920054,2794,16174,-1883,-5,-40,1,-1098,280,20
10.930054,2793,16189,-1880,-5,-44,0,-1098,276,19
10.940055,2784,16183,-1876,-3,-44,-1,-1096,276,18
10.950055,2763,16187,-1889,-5,-40,3,-1098,280,22
10.960055,2760,16171,-1881,-6,-36,4,-1099,284,23
10.970054,2759,16155,-1865,-4,-32,7,-1097,288,26
10.980054,2758,16147,-1858,-2,-33,8,-1095,287,27
10.990054,2773,16132,-1849,-2,-37,8,-1095,283,27
11.000056,2810,16144,-1864,0,-40,6,-1093,280,25
11.010055,2813,16160,-1876,1,-40,3,-1092,280,22
11.020055,2800,16165,-1902,0,-42,0,-1093,278,19
11.030052,2799,16170,-1893,-1,-42,-1,-1094,278,18
11.040055,2797,16162,-1883,-3,-40,-2,-1096,280,17
11.050055,2798,16163,-1883,-5,-36,-4,-1098,284,15
11.060054,2816,16166,-1889,-5,-34,-5,-1098,286,14
11.070055,2827,16165,-1891,-6,-30,-11,-1099,290,8
11.080056,2837,16163,-1894,-5,-30,-14,-1098,290,5
11.090055,2822,16161,-1885,-5,-28,-19,-1098,292,0
11.100055,2809,16172,-1882,-6,-29,-22,-1099,291,-3
11.110054,2800,16180,-1897,-7,-29,-23,-1100,291,-4
11.120055,2736,16163,-1882,-8,-28,-20,-1101,292,-1
11.130054,2731,16158,-1881,-7,-29,-19,-1100,291,0
11.140054,2755,16174,-1863,-5,-33,-16,-1098,287,3
11.150054,2766,16168,-1867,-5,-38,-16,-1098,282,3
11.160055,2767,16170,-1884,-6,-49,-14,-1099,271,5
11.170054,2768,16169,-1900,-7,-54,-14,-1100,266,5
11.180055,2760,16165,-1882,-8,-57,-13,-1101,263,6
11.190054,2743,16185,-1865,-9,-65,-12,-1102,255,7
11.200055,2733,16183,-1864,-10,-68,-9,-1103,252,10
11.210054,2743,16182,-1879,-10,-62,-10,-1103,258,9
11.220055,2757,16170,-1904,-9,-54,-9,-1102,266,10
11.230052,2771,16144,-1886,-8,-46,-10,-1101,274,9
11.240054,2764,16144,-1880,-7,-37,-17,-1100,283,2
11.250054,2765,16163,-1895,-5,-32,-20,-1098,288,-1
11.260055,2722,16172,-1872,-4,-26,-21,-1097,294,-2
11.270054,2705,16180,-1862,-5,-30,-19,-1098,290,0
11.280055,2707,16192,-1868,-5,-33,-12,-1098,287,7
11.290055,2721,16185,-1850,-3,-31,-12,-1096,289,7
11.300054,2736,16188,-1852,-2,-26,-12,-1095,294,7
11.310055,2728,16202,-1852,0,-25,-7,-1093,295,12
11.320055,2739,16194,-1841,-1,-29,-4,-1094,291,15
11.330054,2772,16177,-1859,-2,-34,0,-1095,286,19
11.340054,2773,16166,-1854,-2,-34,0,-1095,286,19
11.350054,2767,16161,-1865,-3,-34,-2,-1096,286,17
11.360054,2780,16176,-1868,-3,-37,-3,-1096,283,16
11.370054,2777,16182,-1887,-4,-38,-4,-1097,282,15
11.380054,2761,16171,-1869,-3,-41,-3,-1096,279,16
11.390054,2763,16157,-1856,-3,-43,-3,-1096,277,16
11.400053,2749,16163,-1854,-4,-49,-1,-1097,271,18
11.410054,2730,16163,-1854,-3,-49,0,-1096,271,19
11.420054,2710,16181,-1867,-3,-47,2,-1096,273,21
11.430943,2687,16183,-1876,-4,-44,5,-1097,276,24
11.440078,2693,16189,-1869,-4,-42,8,-1097,278,27
11.450056,2736,16176,-1867,-3,-38,15,-1096,282,34
11.460053,2774,16171,-1875,-3,-37,16,-1096,283,35
11.470054,2807,16156,-1869,-2,-32,13,-1095,288,32
11.480054,2814,16151,-1899,-3,-32,9,-1096,288,28
11.490054,2819,16152,-1891,-3,-34,4,-1096,286,23
11.500053,2771,16162,-1882,-6,-40,-2,-1099,280,17
11.510054,2754,16167,-1896,-8,-42,-4,-1101,278,15
11.520055,2746,16174,-1894,-9,-44,-2,-1102,276,17
11.530053,2754,16170,-1890,-9,-43,-2,-1102,277,17
11.540053,2761,16172,-1893,-9,-41,-3,-1102,279,16
11.550053,2760,16177,-1883,-10,-38,-5,-1103,282,14
11.560053,2758,16185,-1871,-9,-35,-7,-1102,285,12
11.570054,2762,16176,-1873,-8,-35,-4,-1101,285,15
11.580054,2771,16180,-1873,-7,-37,-5,-1100,283,14
11.590054,2797,16163,-1862,-5,-40,-7,-1098,280,12
11.600054,2799,16180,-1868,-4,-41,-11,-1097,279,8
11.610068,2801,16178,-1876,-4,-45,-19,-1097,275,0
11.620054,2794,16181,-1882,-5,-44,-23,-1098,276,-4
11.630053,2776,16185,-1886,-4,-42,-27,-1097,278,-8
11.640054,2738,16186,-1875,-3,-40,-27,-1096,280,-8
11.650053,2737,16177,-1874,-3,-39,-25,-1096,281,-6
11.660054,2735,16172,-1879,-2,-38,-25,-1095,282,-6
11.670053,2733,16170,-1891,-3,-39,-24,-1096,281,-5
11.680070,2737,16175,-1893,-5,-41,-22,-1098,279,-3
11.690080,2735,16185,-1868,-6,-43,-21,-1099,277,-2
11.700056,2737,16191,-1876,-7,-44,-21,-1100,276,-2
11.710054,2709,16201,-1875,-8,-45,-16,-1101,275,3
11.720055,2691,16202,-1869,-8,-46,-13,-1101,274,6
11.730054,2677,16193,-1873,-9,-46,-3,-1102,274,16
11.740071,2668,16191,-1883,-9,-45,0,-1102,275,19
11.750052,2689,16185,-1887,-9,-43,5,-1102,277,24
11.760055,2696,16190,-1895,-7,-37,12,-1100,283,31
11.770054,2693,16200,-1887,-5,-34,16,-1098,286,35
11.780054,2681,16209,-1895,-4,-33,22,-1097,287,41
11.790054,2694,16212,-1898,-6,-35,24,-1099,285,43
11.800053,2712,16201,-1891,-9,-37,30,-1102,283,49
11.810054,2754,16174,-1894,-9,-36,31,-1102,284,50
11.820054,2759,16167,-1883,-8,-36,30,-1101,284,49
11.830052,2765,16168,-1899,-7,-32,27,-1100,288,46
11.840054,2766,16167,-1880,-6,-30,26,-1099,290,45
11.850054,2751,16160,-1864,-7,-29,24,-1100,291,43
11.860053,2744,16165,-1863,-8,-33,25,-1101,287,44
11.870053,2748,16175,-1860,-12,-50,25,-1105,270,44
11.880053,2763,16157,-1880,-14,-58,23,-1107,262,42
11.890052,2770,16150,-1864,-13,-67,19,-1106,253,38
11.900054,2773,16146,-1860,-13,-79,15,-1106,241,34
11.910053,2769,16155,-1864,-12,-81,14,-1105,239,33
11.920053,2733,16169,-1878,-7,-72,14,-1100,248,33
11.930053,2715,16173,-1882,-6,-67,18,-1099,253,37
11.940053,2707,16169,-1882,-2,-59,26,-1095,261,45
11.950052,2732,16172,-1870,0,-53,27,-1093,267,46
11.960053,2735,16174,-1889,2,-45,27,-1091,275,46
11.970053,2744,16159,-1900,7,-31,24,-1086,289,43
11.980053,2753,16175,-1908,9,-27,23,-1084,293,42
11.990053,2759,16172,-1892,9,-21,21,-1084,299,40
12.000053,2774,16164,-1863,8,-23,20,-1085,297,39
12.010053,2790,16162,-1874,7,-28,18,-1086,292,37
12.020053,2839,16152,-1893,3,-40,12,-1090,280,31
12.030054,2829,16157,-1913,3,-43,10,-1090,277,29
12.040054,2815,16164,-1929,0,-45,8,-1093,275,27
12.050053,2810,16159,-1924,-2,-41,7,-1095,279,26
12.060066,2814,16159,-1901,-4,-34,6,-1097,286,25
12.070054,2818,16155,-1915,-4,-32,4,-1097,288,23
12.080054,2820,16139,-1929,-5,-25,2,-1098,295,21
12.090054,2824,16145,-1890,-2,-12,-1,-1095,308,18
12.100053,2836,16162,-1896,-2,-11,-3,-1095,309,16
12.110053,2846,16131,-1872,-4,-14,-11,-1097,306,8
12.120056,2842,16153,-1908,-3,-15,-16,-1096,305,3
12.130052,2885,16140,-1883,-7,-28,-28,-1100,292,-9
12.140053,2836,16183,-1894,-11,-30,-31,-1104,290,-12
12.150054,2797,16178,-1882,-12,-34,-30,-1105,286,-11
12.160053,2780,16163,-1872,-13,-41,-29,-1106,279,-10
12.170053,2797,16163,-1901,-13,-41,-31,-1106,279,-12
12.180053,2765,16161,-1887,-15,-31,-30,-1108,289,-11
12.190053,2742,16164,-1852,-12,-27,-28,-1105,293,-9
12.200052,2693,16182,-1835,-12,-31,-28,-1105,289,-9
12.210053,2708,16195,-1877,-17,-56,-17,-1110,264,2
12.220052,2723,16192,-1907,-15,-51,-11,-1108,269,8
12.230056,2674,16201,-1864,-12,-37,-2,-1105,283,17
12.240054,2634,16203,-1838,-11,-42,4,-1104,278,23
12.250054,2618,16220,-1855,-11,-54,23,-1104,266,42
12.260054,2661,16181,-1832,-9,-55,30,-1102,265,49
12.270053,2651,16185,-1833,-6,-57,36,-1099,263,55
12.280054,2641,16180,-1813,0,-70,53,-1093,250,72
12.290053,2669,16185,-1831,0,-76,59,-1093,244,78
12.300053,2744,16187,-1890,4,-71,63,-1089,249,82
12.310053,2779,16166,-1865,5,-68,59,-1088,252,78
12.320053,2808,16163,-1833,6,-74,55,-1087,246,74
12.330053,2833,16136,-1856,7,-82,50,-1086,238,69
12.340052,2909,16110,-1861,8,-86,46,-1085,234,65
12.350053,2962,16085,-1934,13,-74,5,-1080,246,24
12.360053,2744,16326,-2258,11,-57,-11,-1082,263,8
12.370053,2685,16114,-1750,-22,23,57,-1115,343,76
12.380071,2816,15920,-1543,-1,28,52,-1094,348,71
12.390053,2822,16060,-1760,15,-1,0,-1078,319,19
12.400053,2860,16192,-1926,20,22,13,-1073,342,32
12.410053,2883,16175,-1858,20,31,20,-1073,351,39
12.420053,2930,16133,-1838,17,-13,25,-1076,307,44
12.430054,2938,16136,-1879,17,-31,25,-1076,289,44
12.440051,2927,16151,-1897,16,-47,22,-1077,273,41
12.450054,2931,16111,-1860,16,-51,19,-1077,269,38
12.460052,3013,16049,-1782,18,-59,11,-1075,261,30
12.470053,3007,16144,-1952,22,-91,-26,-1071,229,-7
12.480053,2957,16200,-2103,15,-93,-34,-1078,227,-15
12.490053,2932,16191,-2097,-7,-50,-35,-1100,270,-16
12.500053,2904,16168,-1984,-13,-27,-40,-1106,293,-21
12.510053,2839,16180,-1928,-19,-20,-47,-1112,300,-28
12.520053,2871,16175,-1930,-23,-24,-50,-1116,296,-31
12.530052,2878,16171,-1945,-25,-22,-54,-1118,298,-35
12.540053,2794,16181,-1879,-26,-11,-57,-1119,309,-38
12.550053,2776,16183,-1872,-26,-16,-56,-1119,304,-37
12.560052,2748,16174,-1893,-26,-28,-49,-1119,292,-30
12.570053,2574,16377,-2171,-30,-29,-44,-1123,291,-25
12.580052,2537,16298,-2048,-30,2,24,-1123,322,43
12.590052,2617,16096,-1587,-6,-54,32,-1099,266,51
12.600052,2502,16250,-1870,-7,-107,37,-1100,213,56
12.610053,2788,16122,-1946,-10,-60,53,-1103,260,72
12.620053,2696,16132,-1853,1,-18,45,-1092,302,64
12.630054,2633,16145,-1772,7,-46,52,-1086,274,71
12.640052,2688,16187,-1906,7,-66,61,-1086,254,80
12.650054,2752,16189,-1974,11,-25,74,-1082,295,93
12.660053,2694,16145,-1889,15,-9,73,-1078,311,92
12.670052,2662,16165,-1887,17,-9,77,-1076,311,96
12.680053,2765,16136,-1880,25,-5,83,-1068,315,102
12.690052,2796,16111,-1909,32,7,75,-1061,327,94
12.700053,2858,16072,-1897,48,31,26,-1045,351,45
12.710053,2844,16098,-1891,55,40,4,-1038,360,23
12.720053,2851,16110,-1861,63,46,-12,-1030,366,7
12.730053,2886,16138,-1779,75,37,-23,-1018,357,-4
12.740069,2905,16174,-1822,76,9,-18,-1017,329,1
12.750052,3001,16242,-2096,53,-43,7,-1040,277,26
12.760053,3031,16215,-2151,38,-40,17,-1055,280,36
12.770052,2969,16213,-2139,13,-22,27,-1080,298,46
12.780052,2860,16222,-2106,-1,-30,33,-1094,290,52
12.790053,2905,16206,-2094,-16,-40,39,-1109,280,58
12.800053,3127,16169,-2067,-38,-23,35,-1131,297,54
12.810053,3133,16078,-1888,-42,-19,35,-1135,301,54
12.820053,2988,16321,-2349,-64,-49,19,-1157,271,38
12.830055,2992,16146,-2366,-79,-19,20,-1172,301,39
12.840052,2973,15783,-2183,-24,29,-21,-1117,349,-2
12.850053,2851,15851,-2207,14,17,-73,-1079,337,-54
12.860052,2882,16014,-2209,38,25,-90,-1055,345,-71
12.870052,3025,16066,-1981,100,41,-123,-993,361,-104
12.880053,3062,16152,-1888,123,39,-143,-970,359,-124
12.890052,2893,16454,-1603,90,17,-124,-1003,337,-105
12.900052,2834,16362,-1502,51,-13,-94,-1042,307,-75
12.910053,2902,16256,-1585,-3,-86,-90,-1096,234,-71
12.920099,2915,16159,-1942,-17,-72,-110,-1110,248,-91
12.930174,2859,16204,-1999,-28,-32,-128,-1121,288,-109
12.940076,2578,16250,-1993,-47,4,-130,-1140,324,-111
12.950068,2584,16293,-2192,-64,-9,-121,-1157,311,-102
12.960070,2630,16329,-2433,-118,38,-111,-1211,358,-92
12.970067,2540,16460,-2603,-141,97,-83,-1234,417,-64
12.980066,2509,16589,-2595,-165,131,-56,-1258,451,-37
12.990070,2766,16965,-2457,-250,193,-25,-1343,513,-6
13.000109,2672,17114,-2271,-322,217,16,-1415,537,35
13.010101,2794,16148,-1952,-449,154,-27,-1542,474,-8
13.020083,2887,16418,-1889,-473,161,-109,-1566,481,-90
13.030093,2864,16507,-1406,-434,62,-67,-1527,382,-48
13.040052,2709,16382,-1018,-406,-88,-24,-1499,232,-5
13.050051,2812,16386,-1037,-386,-240,11,-1479,80,30
13.060052,3076,16613,-1362,-383,-459,45,-1476,-139,64
13.070053,3077,16716,-1513,-433,-501,65,-1526,-181,84
13.080052,2947,16539,-1797,-597,-530,48,-1690,-210,67
13.090070,2805,16583,-2009,-708,-508,35,-1801,-188,54
13.100058,2691,16582,-2138,-899,-447,-61,-1992,-127,-42
13.110052,2563,16940,-2833,-1030,-383,-54,-2123,-63,-35
13.120052,2635,16884,-3058,-1183,-284,-37,-2276,36,-18
13.130052,3031,16378,-2233,-1336,-140,-222,-2429,180,-203
13.140052,2923,16418,-2086,-1346,-47,-347,-2439,273,-328
13.150051,3064,16898,-1623,-1399,62,-482,-2492,382,-463
13.160053,3026,17094,-1390,-1429,80,-479,-2522,400,-460
13.170053,3009,17317,-1153,-1429,38,-379,-2522,358,-360
13.180052,3034,17237,-493,-1381,-4,-299,-2474,316,-280
13.190069,2976,17165,-193,-1301,-60,-197,-2394,260,-178
13.200055,3649,18205,10,-1698,39,-11,-2791,359,8
13.210052,2890,18104,-20,-2017,81,172,-3110,401,191
13.220052,2342,17686,91,-2594,113,466,-3687,433,485
13.230051,2974,16788,511,-2782,67,440,-3875,387,459
13.240051,2941,16613,527,-2930,110,422,-4023,430,441
13.250052,3045,16369,742,-3162,257,351,-4255,577,370
13.260080,3124,16419,866,-3244,324,300,-4337,644,319
13.270077,2779,16501,702,-3454,441,253,-4547,761,272
13.280056,2644,16159,972,-3553,483,256,-4646,803,275
13.290052,2588,15794,1211,-3676,449,219,-4769,769,238
13.300054,2453,15203,1848,-3695,399,181,-4788,719,200
13.310052,2589,15058,2253,-3680,346,122,-4773,666,141
13.320052,2894,15010,3100,-3570,244,-66,-4663,564,-47
13.330052,2887,14951,3378,-3508,199,-141,-4601,519,-122
13.340052,2905,15131,3748,-3500,115,-238,-4593,435,-219
13.350051,2871,15392,3994,-3548,63,-252,-4641,383,-233
13.360076,2897,15715,4209,-3687,-49,-199,-4780,271,-180
13.370073,2889,15866,4484,-3774,-80,-148,-4867,240,-129
13.380053,2937,15732,4658,-3857,-78,-101,-4950,242,-82
13.390052,2795,15520,5001,-4021,-55,7,-5114,265,26
13.400052,2664,15314,5154,-4089,-47,92,-5182,273,111
13.410052,2571,14976,5461,-4188,-61,301,-5281,259,320
13.420052,2520,14518,5655,-4201,-76,410,-5294,244,429
13.430051,2615,14264,5928,-4125,-84,569,-5218,236,588
13.440051,3046,14130,5879,-4068,-44,556,-5161,276,575
13.450056,3197,14117,5935,-4028,74,517,-5121,394,536
